"geogConcat","subgroup","breakdown","Employed","EmployedLast","growth","EmployedFemale","femalePerc","employmentProjectionGrowth2023to2035","employmentProjectionGrowth2023to2030","latest","vac_sum","htfv_sum","htfv_den","ssv_sum","ssv_den","sample_occupations_estab_has_vacancy"
"North East","Buyers and procurement officers SOC2020","4-digit occupation SOC2020",2800,2600,0.0769230769230769,2100,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Business sales executives SOC2020","4-digit occupation SOC2020",7200,4800,0.5,3200,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Merchandisers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Marketing associate professionals SOC2020","4-digit occupation SOC2020",5900,3700,0.594594594594595,4200,0.711864406779661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Estate agents and auctioneers SOC2020","4-digit occupation SOC2020",1600,1700,-0.0588235294117647,1100,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sales accounts and business development managers SOC2020","4-digit occupation SOC2020",11400,10300,0.106796116504854,5700,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Events managers and organisers SOC2020","4-digit occupation SOC2020",4100,3900,0.0512820512820513,4100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Public services associate professionals SOC2020","4-digit occupation SOC2020",5800,7000,-0.171428571428571,4100,0.706896551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Human resources and industrial relations officers SOC2020","4-digit occupation SOC2020",3700,6500,-0.430769230769231,2500,0.675675675675676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Careers advisers and vocational guidance specialists SOC2020","4-digit occupation SOC2020",1300,NA,NA,500,0.384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Information technology trainers SOC2020","4-digit occupation SOC2020",NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Other vocational and industrial trainers SOC2020","4-digit occupation SOC2020",8000,7900,0.0126582278481013,4400,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Inspectors of standards and regulations SOC2020","4-digit occupation SOC2020",3200,2800,0.142857142857143,800,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Health and safety managers and officers SOC2020","4-digit occupation SOC2020",3300,3500,-0.0571428571428571,1300,0.393939393939394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","National government administrative occupations SOC2020","4-digit occupation SOC2020",15200,19500,-0.220512820512821,7500,0.493421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Local government administrative occupations SOC2020","4-digit occupation SOC2020",7800,10800,-0.277777777777778,6100,0.782051282051282,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Officers of non-governmental organisations SOC2020","4-digit occupation SOC2020",1100,1800,-0.388888888888889,900,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Credit controllers SOC2020","4-digit occupation SOC2020",700,1700,-0.588235294117647,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Book-keepers, payroll managers and wages clerks SOC2020","4-digit occupation SOC2020",12500,14300,-0.125874125874126,8500,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Bank and post office clerks SOC2020","4-digit occupation SOC2020",1000,4300,-0.767441860465116,1000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Finance officers SOC2020","4-digit occupation SOC2020",2900,2700,0.0740740740740741,2500,0.862068965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Financial administrative occupations n.e.c. SOC2020","4-digit occupation SOC2020",4500,6400,-0.296875,2200,0.488888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Records clerks and assistants SOC2020","4-digit occupation SOC2020",5200,4900,0.0612244897959184,4300,0.826923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Pensions and insurance clerks and assistants SOC2020","4-digit occupation SOC2020",2400,3700,-0.351351351351351,1100,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Stock control clerks and assistants SOC2020","4-digit occupation SOC2020",3200,3000,0.0666666666666667,1300,0.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Transport and distribution clerks and assistants SOC2020","4-digit occupation SOC2020",1600,3000,-0.466666666666667,500,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Library clerks and assistants SOC2020","4-digit occupation SOC2020",700,NA,NA,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Human resources administrative occupations SOC2020","4-digit occupation SOC2020",2000,1200,0.666666666666667,1700,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Office managers SOC2020","4-digit occupation SOC2020",5400,5000,0.08,5100,0.944444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Office supervisors SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Customer service managers SOC2020","4-digit occupation SOC2020",4200,3200,0.3125,3500,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sales administrators SOC2020","4-digit occupation SOC2020",3600,2100,0.714285714285714,1900,0.527777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Data entry administrators SOC2020","4-digit occupation SOC2020",1900,2500,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Other administrative occupations n.e.c. SOC2020","4-digit occupation SOC2020",27500,17700,0.553672316384181,21200,0.770909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Medical secretaries SOC2020","4-digit occupation SOC2020",4600,3300,0.393939393939394,4600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Legal secretaries SOC2020","4-digit occupation SOC2020",700,2500,-0.72,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","School secretaries SOC2020","4-digit occupation SOC2020",1500,1800,-0.166666666666667,1500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Company secretaries and administrators SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Personal assistants and other secretaries SOC2020","4-digit occupation SOC2020",3000,3300,-0.0909090909090909,3000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Receptionists SOC2020","4-digit occupation SOC2020",7200,6800,0.0588235294117647,6500,0.902777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Typists and related keyboard occupations SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Farmers SOC2020","4-digit occupation SOC2020",1500,5800,-0.741379310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Horticultural trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Gardeners and landscape gardeners SOC2020","4-digit occupation SOC2020",4000,6200,-0.354838709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Groundsmen and greenkeepers SOC2020","4-digit occupation SOC2020",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Agricultural and fishing trades n.e.c. SOC2020","4-digit occupation SOC2020",1200,800,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sheet metal workers SOC2020","4-digit occupation SOC2020",1100,700,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Metal plate workers, smiths, moulders and related occupations SOC2020","4-digit occupation SOC2020",800,1500,-0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Welding trades SOC2020","4-digit occupation SOC2020",3300,6600,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Pipe fitters SOC2020","4-digit occupation SOC2020",1000,900,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Metal machining setters and setter-operators SOC2020","4-digit occupation SOC2020",3300,2800,0.178571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Tool makers, tool fitters and markers-out SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Metal working production and maintenance fitters SOC2020","4-digit occupation SOC2020",8400,10200,-0.176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Precision instrument makers and repairers SOC2020","4-digit occupation SOC2020",900,1600,-0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Air-conditioning and refrigeration installers and repairers SOC2020","4-digit occupation SOC2020",NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Vehicle technicians, mechanics and electricians SOC2020","4-digit occupation SOC2020",11500,5900,0.949152542372881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Vehicle body builders and repairers SOC2020","4-digit occupation SOC2020",1100,1400,-0.214285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Vehicle paint technicians SOC2020","4-digit occupation SOC2020",800,2000,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Aircraft maintenance and related trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Boat and ship builders and repairers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Rail and rolling stock builders and repairers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Electricians and electrical fitters SOC2020","4-digit occupation SOC2020",8100,7500,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Telecoms and related network installers and repairers SOC2020","4-digit occupation SOC2020",1500,1900,-0.210526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","TV, video and audio servicers and repairers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Computer system and equipment installers and servicers SOC2020","4-digit occupation SOC2020",1600,2200,-0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Security system installers and repairers SOC2020","4-digit occupation SOC2020",500,1100,-0.545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Electrical service and maintenance mechanics and repairers SOC2020","4-digit occupation SOC2020",1400,800,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Electrical and electronic trades n.e.c. SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Skilled metal, electrical and electronic trades supervisors SOC2020","4-digit occupation SOC2020",900,1500,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Steel erectors SOC2020","4-digit occupation SOC2020",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Stonemasons and related trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Bricklayers SOC2020","4-digit occupation SOC2020",1000,2000,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Roofers, roof tilers and slaters SOC2020","4-digit occupation SOC2020",3100,4100,-0.24390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Plumbers & heating and ventilating installers and repairers SOC2020","4-digit occupation SOC2020",6600,5400,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Carpenters and joiners SOC2020","4-digit occupation SOC2020",5800,5500,0.0545454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Glaziers, window fabricators and fitters SOC2020","4-digit occupation SOC2020",900,1500,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Construction and building trades n.e.c. SOC2020","4-digit occupation SOC2020",6500,6100,0.0655737704918033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Plasterers SOC2020","4-digit occupation SOC2020",800,1000,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Floorers and wall tilers SOC2020","4-digit occupation SOC2020",1000,800,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Painters and decorators SOC2020","4-digit occupation SOC2020",1900,1100,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Construction and building trades supervisors SOC2020","4-digit occupation SOC2020",2000,2300,-0.130434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Upholsterers SOC2020","4-digit occupation SOC2020",800,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Footwear and leather working trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Tailors and dressmakers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Textiles, garments and related trades n.e.c. SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Pre-press technicians SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Printers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Print finishing and binding workers SOC2020","4-digit occupation SOC2020",600,900,-0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Butchers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Bakers and flour confectioners SOC2020","4-digit occupation SOC2020",800,2200,-0.636363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Fishmongers and poultry dressers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Chefs SOC2020","4-digit occupation SOC2020",8800,8200,0.0731707317073171,1300,0.147727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Cooks SOC2020","4-digit occupation SOC2020",1500,1400,0.0714285714285714,1300,0.866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Catering and bar managers SOC2020","4-digit occupation SOC2020",2000,3800,-0.473684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Glass and ceramics makers, decorators and finishers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Furniture makers and other craft woodworkers SOC2020","4-digit occupation SOC2020",500,2100,-0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Florists SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Other skilled trades n.e.c. SOC2020","4-digit occupation SOC2020",1600,1300,0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Early education and childcare assistants SOC2020","4-digit occupation SOC2020",5100,4600,0.108695652173913,5100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Teaching assistants SOC2020","4-digit occupation SOC2020",10900,6900,0.579710144927536,9900,0.908256880733945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Educational support assistants SOC2020","4-digit occupation SOC2020",8900,7000,0.271428571428571,7900,0.887640449438202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Childminders SOC2020","4-digit occupation SOC2020",1200,1500,-0.2,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Nannies and au pairs SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Playworkers SOC2020","4-digit occupation SOC2020",900,1100,-0.181818181818182,900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Pest control officers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Animal care services occupations n.e.c. SOC2020","4-digit occupation SOC2020",5000,4700,0.0638297872340425,4000,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Nursing auxiliaries and assistants SOC2020","4-digit occupation SOC2020",11600,14200,-0.183098591549296,10700,0.922413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Ambulance staff (excluding paramedics) SOC2020","4-digit occupation SOC2020",2100,2600,-0.192307692307692,1300,0.619047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Dental nurses SOC2020","4-digit occupation SOC2020",2200,2800,-0.214285714285714,2200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Houseparents and residential wardens SOC2020","4-digit occupation SOC2020",2400,900,1.66666666666667,2400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Care workers and home carers SOC2020","4-digit occupation SOC2020",39500,44100,-0.104308390022676,29600,0.749367088607595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Senior care workers SOC2020","4-digit occupation SOC2020",3200,3100,0.032258064516129,2600,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Care escorts SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Undertakers, mortuary and crematorium assistants SOC2020","4-digit occupation SOC2020",800,1800,-0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sports and leisure assistants SOC2020","4-digit occupation SOC2020",2300,2300,0,900,0.391304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Travel agents SOC2020","4-digit occupation SOC2020",2300,1100,1.09090909090909,2100,0.91304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Air travel assistants SOC2020","4-digit occupation SOC2020",1300,1000,0.3,1300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Rail travel assistants SOC2020","4-digit occupation SOC2020",600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Leisure and travel service occupations n.e.c. SOC2020","4-digit occupation SOC2020",700,800,-0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Hairdressers and barbers SOC2020","4-digit occupation SOC2020",5600,6700,-0.164179104477612,4100,0.732142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Beauticians and related occupations SOC2020","4-digit occupation SOC2020",3700,3200,0.15625,3700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Housekeepers and related occupations SOC2020","4-digit occupation SOC2020",900,1200,-0.25,900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Caretakers SOC2020","4-digit occupation SOC2020",3400,1500,1.26666666666667,1300,0.382352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Cleaning and housekeeping managers and supervisors SOC2020","4-digit occupation SOC2020",1900,2400,-0.208333333333333,1500,0.789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Bed and breakfast and guest house owners and proprietors SOC2020","4-digit occupation SOC2020",500,1000,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Police community support officers SOC2020","4-digit occupation SOC2020",600,600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Parking and civil enforcement occupations SOC2020","4-digit occupation SOC2020",1000,1200,-0.166666666666667,500,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sales and retail assistants SOC2020","4-digit occupation SOC2020",32800,44300,-0.259593679458239,24300,0.740853658536585,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Retail cashiers and check-out operators SOC2020","4-digit occupation SOC2020",9000,11000,-0.181818181818182,3900,0.433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Telephone salespersons SOC2020","4-digit occupation SOC2020",1400,1200,0.166666666666667,1000,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Pharmacy and optical dispensing assistants SOC2020","4-digit occupation SOC2020",5100,3600,0.416666666666667,5100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Vehicle and parts salespersons and advisers SOC2020","4-digit occupation SOC2020",600,800,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Collector salespersons and credit agents SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Debt, rent and other cash collectors SOC2020","4-digit occupation SOC2020",1400,1100,0.272727272727273,900,0.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Roundspersons and van salespersons SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Market and street traders and assistants SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Visual merchandisers and related occupations SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sales related occupations n.e.c. SOC2020","4-digit occupation SOC2020",1400,3100,-0.548387096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Shopkeepers and owners - retail and wholesale SOC2020","4-digit occupation SOC2020",1900,3300,-0.424242424242424,900,0.473684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sales supervisors - retail and wholesale SOC2020","4-digit occupation SOC2020",3800,7300,-0.479452054794521,2800,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Call and contact centre occupations SOC2020","4-digit occupation SOC2020",9200,6200,0.483870967741935,6100,0.66304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Telephonists SOC2020","4-digit occupation SOC2020",1900,1200,0.583333333333333,1600,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Communication operators SOC2020","4-digit occupation SOC2020",3200,800,3,1900,0.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Market research interviewers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Customer service occupations n.e.c. SOC2020","4-digit occupation SOC2020",14000,11400,0.228070175438596,9100,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Customer service supervisors SOC2020","4-digit occupation SOC2020",2000,2800,-0.285714285714286,1600,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Food, drink and tobacco process operatives SOC2020","4-digit occupation SOC2020",3300,4900,-0.326530612244898,1500,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Textile process operatives SOC2020","4-digit occupation SOC2020",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Chemical and related process operatives SOC2020","4-digit occupation SOC2020",2100,2900,-0.275862068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Plastics process operatives SOC2020","4-digit occupation SOC2020",800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Metal making and treating process operatives SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Process operatives n.e.c. SOC2020","4-digit occupation SOC2020",1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Metal working machine operatives SOC2020","4-digit occupation SOC2020",1700,2400,-0.291666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Paper and wood machine operatives SOC2020","4-digit occupation SOC2020",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Mining and quarry workers and related operatives SOC2020","4-digit occupation SOC2020",1200,600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Energy plant operatives SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Water and sewerage plant operatives SOC2020","4-digit occupation SOC2020",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Printing machine assistants SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Plant and machine operatives n.e.c. SOC2020","4-digit occupation SOC2020",1400,1300,0.0769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Assemblers (electrical and electronic products) SOC2020","4-digit occupation SOC2020",700,2400,-0.708333333333333,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Assemblers (vehicles and metal goods) SOC2020","4-digit occupation SOC2020",3400,3500,-0.0285714285714286,1000,0.294117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Routine inspectors and testers SOC2020","4-digit occupation SOC2020",4600,5600,-0.178571428571429,1300,0.282608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Weighers, graders and sorters SOC2020","4-digit occupation SOC2020",NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Tyre, exhaust and windscreen fitters SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Sewing machinists SOC2020","4-digit occupation SOC2020",NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Assemblers and routine operatives n.e.c. SOC2020","4-digit occupation SOC2020",2500,2000,0.25,1200,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Scaffolders, stagers and riggers SOC2020","4-digit occupation SOC2020",2200,800,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Road construction operatives SOC2020","4-digit occupation SOC2020",NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Rail construction and maintenance operatives SOC2020","4-digit occupation SOC2020",NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Construction operatives n.e.c. SOC2020","4-digit occupation SOC2020",6000,900,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Production, factory and assembly supervisors SOC2020","4-digit occupation SOC2020",2300,2000,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Large goods vehicle drivers SOC2020","4-digit occupation SOC2020",8400,10300,-0.184466019417476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North East","Bus and coach drivers SOC2020","4-digit occupation SOC2020",2900,4100,-0.292682926829268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
